,STATE_CODE,STATE_NAME,CITY,LATITUDE,LONGITUDE,YEAR,Unnamed: 6
6329,IL,ILLINOIS,CEDARVILLE,42.375833,-89.633056,1849.0,
6330,IL,ILLINOIS,CENTRALIA,38.524117,-89.136478,1859.0,
6331,IL,ILLINOIS,CERRO GORDO,39.868062,-88.725634,,
6332,IL,ILLINOIS,CHADWICK,41.996205,-89.896278,1892.0,
6333,IL,ILLINOIS,CHAMBERSBURG,39.807058,-90.663017,,
6334,IL,ILLINOIS,CHAMPAIGN,40.111017,-88.240747,1861.0,
6335,IL,ILLINOIS,CHANA,41.993343,-89.211693,,
6336,IL,ILLINOIS,CHANDLERVILLE,40.038437,-90.147657,1861.0,
6337,IL,ILLINOIS,CHANNAHON,41.434664,-88.213786,1961.0,
6338,IL,ILLINOIS,CHAPIN,39.771581,-90.411299,1873.0,
6339,IL,ILLINOIS,CHARLESTON,39.486933,-88.176115,1839.0,
6340,IL,ILLINOIS,CHATHAM,39.673679,-89.711212,1874.0,
6341,IL,ILLINOIS,CHATSWORTH,40.748441,-88.293662,1867.0,
6342,IL,ILLINOIS,CHEBANSE,41.02541,-87.895917,1869.0,
6343,IL,ILLINOIS,CHENOA,40.744633,-88.721853,1865.0,
6344,IL,ILLINOIS,CHERRY,41.426944,-89.213333,1905.0,
6345,IL,ILLINOIS,CHERRY VALLEY,42.220562,-88.961923,,
6346,IL,ILLINOIS,CHESTER,37.918822,-89.821807,1835.0,
6347,IL,ILLINOIS,CHESTERFIELD,39.270756,-90.076632,1881.0,
6348,IL,ILLINOIS,CHESTNUT,40.058202,-89.190014,,
6349,IL,ILLINOIS,CHICAGO,41.885847,-87.618123,1835.0,
6350,IL,ILLINOIS,CHICAGO HEIGHTS,41.506202,-87.613209,,
6351,IL,ILLINOIS,CHICAGO RIDGE,41.70171,-87.777381,,
6352,IL,ILLINOIS,CHILLICOTHE,40.901349,-89.506793,1861.0,
6353,IL,ILLINOIS,CHRISMAN,39.799572,-87.655552,1873.0,
6354,IL,ILLINOIS,CHRISTOPHER,37.984905,-89.057367,1903.0,
6355,IL,ILLINOIS,CICERO,41.845556,-87.753889,1867.0,
6356,IL,ILLINOIS,CISCO,39.997164,-88.696153,1896.0,
6357,IL,ILLINOIS,CISNE,38.513774,-88.404524,1898.0,
6358,IL,ILLINOIS,CISSNA PARK,40.585814,-87.87588,,
6359,IL,ILLINOIS,CLARE,42.027045,-88.837832,,
6360,IL,ILLINOIS,CLAREMONT,38.742904,-87.972685,1866.0,
6361,IL,ILLINOIS,CLARENDON HILLS,41.779729,-87.955322,,
6362,IL,ILLINOIS,CLAY CITY,38.669501,-88.351641,,
6363,IL,ILLINOIS,CLAYTON,40.013342,-90.955394,1837.0,
6364,IL,ILLINOIS,CLAYTONVILLE,40.566944,-87.823056,,
6365,IL,ILLINOIS,CLIFTON,40.939444,-87.920237,1867.0,
6366,IL,ILLINOIS,CLINTON,40.148708,-88.96266,1855.0,
6367,IL,ILLINOIS,COAL CITY,41.290769,-88.282346,,
6368,IL,ILLINOIS,COAL VALLEY,41.435143,-90.465179,,
6369,IL,ILLINOIS,COATSBURG,40.055385,-91.174733,1869.0,
6370,IL,ILLINOIS,COBDEN,37.542358,-89.245741,1875.0,
6371,IL,ILLINOIS,COELLO,37.994167,-89.067222,,
6372,IL,ILLINOIS,COFFEEN,39.090757,-89.39454,1889.0,
6373,IL,ILLINOIS,COLCHESTER,40.415643,-90.78456,1867.0,
6374,IL,ILLINOIS,COLFAX,40.570377,-88.620016,1881.0,
6375,IL,ILLINOIS,COLLINSVILLE,38.683545,-89.98529,1855.0,
6376,IL,ILLINOIS,COLLISON,40.220737,-87.798709,,
6377,IL,ILLINOIS,COLONA,41.475224,-90.349231,1903.0,
6378,IL,ILLINOIS,COLP,37.805278,-89.08,1913.0,
6379,IL,ILLINOIS,COLUMBIA,38.432469,-90.202717,1859.0,
6380,IL,ILLINOIS,COLUSA,40.570833,-91.167778,,
6381,IL,ILLINOIS,COMPTON,41.684976,-89.087708,1875.0,
6382,IL,ILLINOIS,CONCORD,39.822958,-90.372175,1914.0,
6383,IL,ILLINOIS,CONGERVILLE,40.620762,-89.199397,1959.0,
6384,IL,ILLINOIS,COOKSVILLE,40.536014,-88.735047,1901.0,
6385,IL,ILLINOIS,CORDOVA,41.69278,-90.307121,1877.0,
6386,IL,ILLINOIS,CORNELL,40.985827,-88.742694,1873.0,
6387,IL,ILLINOIS,CORNLAND,39.937222,-89.402222,,
6388,IL,ILLINOIS,CORTLAND,41.92,-88.688611,1865.0,
6389,IL,ILLINOIS,COTTAGE HILLS,38.912377,-90.082632,,
6390,IL,ILLINOIS,COULTERVILLE,38.176401,-89.582064,1869.0,
6391,IL,ILLINOIS,COUNTRY CLUB HILLS,41.559773,-87.718452,,
6392,IL,ILLINOIS,COWDEN,39.232643,-88.886799,1875.0,
6393,IL,ILLINOIS,CREAL SPRINGS,37.628393,-88.880697,,
6394,IL,ILLINOIS,CRESCENT CITY,40.7682,-87.83703,,
6395,IL,ILLINOIS,CREST HILL,41.566239,-88.116924,,
6396,IL,ILLINOIS,CRESTON,41.930833,-88.964444,1869.0,
6397,IL,ILLINOIS,CRETE,41.438952,-87.602738,1880.0,
6398,IL,ILLINOIS,CREVE COEUR,40.647222,-89.591111,,
6399,IL,ILLINOIS,CROPSEY,40.602983,-88.494343,,
6400,IL,ILLINOIS,CROSSVILLE,38.166029,-88.059474,1895.0,
6401,IL,ILLINOIS,CRYSTAL LAKE,42.266198,-88.321294,,
6402,IL,ILLINOIS,CUBA,40.4995,-90.181055,1853.0,
6403,IL,ILLINOIS,CULLOM,40.878066,-88.276476,1882.0,
6404,IL,ILLINOIS,CUTLER,38.042663,-89.566127,1907.0,
6405,IL,ILLINOIS,CYPRESS,37.366223,-89.014414,1905.0,
6406,IL,ILLINOIS,DAHINDA,40.95508,-90.139808,,
6407,IL,ILLINOIS,DAHLGREN,38.197479,-88.636311,1887.0,
6408,IL,ILLINOIS,DAKOTA,42.403078,-89.546782,1869.0,
6409,IL,ILLINOIS,DALE,37.996585,-88.534231,,
6410,IL,ILLINOIS,DALLAS CITY,40.620062,-91.163454,,
6411,IL,ILLINOIS,DALTON CITY,39.711943,-88.797459,,
6412,IL,ILLINOIS,DALZELL,41.373077,-89.203269,1903.0,
6413,IL,ILLINOIS,DANA,40.954675,-88.962793,1875.0,
6414,IL,ILLINOIS,DANFORTH,40.82443,-87.986824,1878.0,
6415,IL,ILLINOIS,DANVERS,40.536353,-89.188487,1878.0,
6416,IL,ILLINOIS,DANVILLE,40.136976,-87.621737,1839.0,
6417,IL,ILLINOIS,DARIEN,41.751944,-87.973889,1969.0,
6418,IL,ILLINOIS,DAVIS,42.442157,-89.406721,1873.0,
6419,IL,ILLINOIS,DAVIS JUNCTION,42.09792,-89.083838,,
6420,IL,ILLINOIS,DAWSON,39.85629,-89.460329,1867.0,
6421,IL,ILLINOIS,DE LAND,40.110656,-88.639193,,
6422,IL,ILLINOIS,DE SOTO,37.81473,-89.221834,,
6423,IL,ILLINOIS,DECATUR,39.827137,-88.925984,1839.0,
6424,IL,ILLINOIS,DEER CREEK,40.627992,-89.3003,,
6425,IL,ILLINOIS,DEER GROVE,41.631599,-89.6972,,
6426,IL,ILLINOIS,DEERFIELD,42.170494,-87.859033,1903.0,
6427,IL,ILLINOIS,DEKALB,41.934245,-88.760673,1861.0,
6428,IL,ILLINOIS,DELAVAN,40.369029,-89.532133,1888.0,
6429,IL,ILLINOIS,DENNISON,39.449033,-87.58671,,
6430,IL,ILLINOIS,DEPUE,41.326111,-89.301111,1867.0,
6431,IL,ILLINOIS,DES PLAINES,42.046734,-87.885899,,
6432,IL,ILLINOIS,DEWEY,40.313055,-88.276966,,
6433,IL,ILLINOIS,DEWITT,40.184759,-88.763672,1879.0,
6434,IL,ILLINOIS,DIETERICH,39.031875,-88.407448,1893.0,
6435,IL,ILLINOIS,DIVERNON,39.567684,-89.654654,1900.0,
6436,IL,ILLINOIS,DIX,38.43329,-88.965697,1873.0,
6437,IL,ILLINOIS,DIXON,41.847797,-89.489303,1853.0,
6438,IL,ILLINOIS,DOLTON,41.625723,-87.597952,1892.0,
6439,IL,ILLINOIS,DONGOLA,37.371234,-89.134933,1883.0,
6440,IL,ILLINOIS,DONNELLSON,39.034422,-89.490858,1897.0,
6441,IL,ILLINOIS,DONOVAN,40.889074,-87.604635,1901.0,
6442,IL,ILLINOIS,DORSEY,38.983237,-89.978635,,
6443,IL,ILLINOIS,DOVER,41.436667,-89.393333,1873.0,
6444,IL,ILLINOIS,DOW,39.031198,-90.301059,,
6445,IL,ILLINOIS,DOWELL,37.939722,-89.237778,1919.0,
6446,IL,ILLINOIS,DOWNERS GROVE,41.803428,-88.013753,,
6447,IL,ILLINOIS,DOWNS,40.380858,-88.870814,1917.0,
6448,IL,ILLINOIS,DU BOIS,38.252638,-89.204187,,
6449,IL,ILLINOIS,DU QUOIN,38.013687,-89.233268,,
6450,IL,ILLINOIS,DUNDAS,38.830572,-88.097309,,
6451,IL,ILLINOIS,DUNDEE,42.096197,-88.290202,,
6452,IL,ILLINOIS,DUNFERMLINE,40.490342,-90.031349,1947.0,
6453,IL,ILLINOIS,DUNLAP,40.844417,-89.639655,1951.0,
6454,IL,ILLINOIS,DUPO,38.514771,-90.194188,1907.0,
6455,IL,ILLINOIS,DURAND,42.433653,-89.309378,1869.0,
6456,IL,ILLINOIS,DWIGHT,41.088701,-88.415884,1869.0,
6457,IL,ILLINOIS,EAGARVILLE,39.111667,-89.783889,1915.0,
6458,IL,ILLINOIS,EARLVILLE,41.585901,-88.910346,1869.0,
6459,IL,ILLINOIS,EAST ALTON,38.88031,-90.083045,,
6460,IL,ILLINOIS,EAST CARONDELET,38.534912,-90.220782,,
6461,IL,ILLINOIS,EAST DUBUQUE,42.487488,-90.604597,,
6462,IL,ILLINOIS,EAST GALESBURG,40.947778,-90.31,,
6463,IL,ILLINOIS,EAST LYNN,40.466389,-87.8,,
6464,IL,ILLINOIS,EAST MOLINE,41.511804,-90.432118,,
6465,IL,ILLINOIS,EAST PEORIA,40.673121,-89.55141,,
6466,IL,ILLINOIS,EAST SAINT LOUIS,38.631538,-90.138066,,
6467,IL,ILLINOIS,EASTON,40.235482,-89.846447,1896.0,
6468,IL,ILLINOIS,EDDYVILLE,37.52439,-88.594893,1883.0,
6469,IL,ILLINOIS,EDELSTEIN,40.945367,-89.585812,,
6470,IL,ILLINOIS,EDGEWOOD,38.91318,-88.663868,1882.0,
6471,IL,ILLINOIS,EDINBURG,39.661223,-89.377884,1874.0,
6472,IL,ILLINOIS,EDWARDS,40.764362,-89.705344,,
6473,IL,ILLINOIS,EDWARDSVILLE,38.804967,-89.963697,1819.0,
6474,IL,ILLINOIS,EFFINGHAM,39.121727,-88.561105,1861.0,
6475,IL,ILLINOIS,EL PASO,40.738948,-89.011952,,
6476,IL,ILLINOIS,ELBURN,41.882405,-88.461106,1886.0,
6477,IL,ILLINOIS,ELDENA,41.771111,-89.41,,
6478,IL,ILLINOIS,ELDORADO,37.813885,-88.443382,1873.0,
6479,IL,ILLINOIS,ELDRED,39.283592,-90.532874,1905.0,
6480,IL,ILLINOIS,ELEROY,42.3325,-89.760556,,
6481,IL,ILLINOIS,ELGIN,42.038356,-88.260631,1854.0,
6482,IL,ILLINOIS,ELIZABETH,42.308942,-90.19862,1887.0,
6483,IL,ILLINOIS,ELIZABETHTOWN,37.466492,-88.286735,1857.0,
6484,IL,ILLINOIS,ELK GROVE VILLAGE,42.005613,-88.012775,,
6485,IL,ILLINOIS,ELKHART,40.002394,-89.474938,1861.0,
6486,IL,ILLINOIS,ELKVILLE,37.915506,-89.233574,1897.0,
6487,IL,ILLINOIS,ELLERY,38.365021,-88.133455,,
6488,IL,ILLINOIS,ELLIOTT,40.464722,-88.272222,1903.0,
6489,IL,ILLINOIS,ELLIS GROVE,38.005358,-89.900847,,
6490,IL,ILLINOIS,ELLISVILLE,40.604652,-90.287469,1872.0,
6491,IL,ILLINOIS,ELLSWORTH,40.443154,-88.737121,1925.0,
6492,IL,ILLINOIS,ELMHURST,41.892661,-87.941025,1882.0,
6493,IL,ILLINOIS,ELMWOOD,40.772594,-89.928882,1867.0,
6494,IL,ILLINOIS,ELMWOOD PARK,41.9219,-87.8083,,
6495,IL,ILLINOIS,ELSAH,38.961297,-90.331913,1873.0,
6496,IL,ILLINOIS,ELVASTON,40.40662,-91.21642,1869.0,
6497,IL,ILLINOIS,ELWIN,39.778889,-88.98,,
6498,IL,ILLINOIS,ELWOOD,41.426018,-88.08642,1869.0,
6499,IL,ILLINOIS,EMDEN,40.294538,-89.517441,1894.0,
6500,IL,ILLINOIS,EMINGTON,40.978317,-88.321135,1883.0,
6501,IL,ILLINOIS,EMMA,37.974722,-88.120278,,
6502,IL,ILLINOIS,ENERGY,37.773889,-89.026389,1907.0,
6503,IL,ILLINOIS,ENFIELD,38.092746,-88.332546,1869.0,
6504,IL,ILLINOIS,EOLA,41.7775,-88.242778,,
6505,IL,ILLINOIS,EQUALITY,37.727786,-88.3445,1851.0,
6506,IL,ILLINOIS,ERIE,41.655958,-90.084264,1872.0,
6507,IL,ILLINOIS,ESMOND,42.022458,-88.94386,,
6508,IL,ILLINOIS,ESSEX,41.167644,-88.184528,1885.0,
6509,IL,ILLINOIS,EUREKA,40.715249,-89.270561,1859.0,
6510,IL,ILLINOIS,EVANSTON,42.054551,-87.694331,1857.0,
6511,IL,ILLINOIS,EVANSVILLE,38.09258,-89.917028,1869.0,
6512,IL,ILLINOIS,EVERGREEN PARK,41.7216,-87.7026,,
6513,IL,ILLINOIS,EWING,38.07021,-88.850441,1891.0,
6514,IL,ILLINOIS,FAIRBURY,40.745033,-88.516486,1890.0,
6515,IL,ILLINOIS,FAIRFIELD,38.378214,-88.359323,1840.0,
6516,IL,ILLINOIS,FAIRMOUNT,40.037329,-87.836456,1894.0,
6517,IL,ILLINOIS,FAIRVIEW,40.64418,-90.165265,1859.0,
6518,IL,ILLINOIS,FAIRVIEW HEIGHTS,38.596044,-90.007093,,
6519,IL,ILLINOIS,FARINA,38.846902,-88.761412,1875.0,
6520,IL,ILLINOIS,FARMER CITY,40.244689,-88.663385,,
6521,IL,ILLINOIS,FARMERSVILLE,39.453048,-89.642718,1893.0,
6522,IL,ILLINOIS,FARMINGTON,40.690265,-90.013434,1857.0,
6523,IL,ILLINOIS,FENTON,41.728495,-90.045685,,
6524,IL,ILLINOIS,FERRIS,40.468889,-91.170278,1882.0,
6525,IL,ILLINOIS,FIATT,40.571779,-90.162186,,
6526,IL,ILLINOIS,FIDELITY,39.132286,-90.198803,1882.0,
6527,IL,ILLINOIS,FIELDON,39.108608,-90.529742,1857.0,
6528,IL,ILLINOIS,FILLMORE,39.103872,-89.294551,1890.0,
6529,IL,ILLINOIS,FINDLAY,39.503253,-88.756208,1892.0,
6530,IL,ILLINOIS,FISHER,40.299126,-88.355991,1894.0,
6531,IL,ILLINOIS,FITHIAN,40.11924,-87.879713,1896.0,
6532,IL,ILLINOIS,FLANAGAN,40.879003,-88.86196,1882.0,
6533,IL,ILLINOIS,FLAT ROCK,38.909606,-87.683747,,
6534,IL,ILLINOIS,FLORA,38.670337,-88.49186,1867.0,
6535,IL,ILLINOIS,FLOSSMOOR,41.540574,-87.683737,1924.0,
6536,IL,ILLINOIS,FOOSLAND,40.35537,-88.420177,1959.0,
6537,IL,ILLINOIS,FOREST CITY,40.35942,-89.833426,,
6538,IL,ILLINOIS,FOREST PARK,41.874373,-87.810624,,
6539,IL,ILLINOIS,FORREST,40.751324,-88.411143,1874.0,
6540,IL,ILLINOIS,FORRESTON,42.122924,-89.583124,1869.0,
6541,IL,ILLINOIS,FORSYTH,39.9325,-88.951111,1958.0,
6542,IL,ILLINOIS,FORT SHERIDAN,42.209683,-87.805572,,
6543,IL,ILLINOIS,FOWLER,39.992504,-91.245226,,
6544,IL,ILLINOIS,FOX LAKE,42.393701,-88.164752,,
6545,IL,ILLINOIS,FOX RIVER GROVE,42.193594,-88.220483,,
6546,IL,ILLINOIS,FOX VALLEY,41.7631,-88.224,,
6547,IL,ILLINOIS,FRANKFORT,41.509361,-87.824774,1879.0,
6548,IL,ILLINOIS,FRANKFORT HEIGHTS,37.901301,-88.845651,,
6549,IL,ILLINOIS,FRANKLIN,39.608461,-90.048535,1837.0,
6550,IL,ILLINOIS,FRANKLIN GROVE,41.857968,-89.317112,,
6551,IL,ILLINOIS,FRANKLIN PARK,41.933878,-87.873423,,
6552,IL,ILLINOIS,FREDERICK,40.070246,-90.504391,,
6553,IL,ILLINOIS,FREEBURG,38.408016,-89.91806,1859.0,
6554,IL,ILLINOIS,FREEMAN SPUR,37.861111,-88.997222,,
6555,IL,ILLINOIS,FREEPORT,42.299148,-89.634521,1855.0,
6556,IL,ILLINOIS,FULTON,41.8522,-90.150653,1859.0,
6557,IL,ILLINOIS,FULTS,38.179736,-90.197353,1937.0,
6558,IL,ILLINOIS,GALATIA,37.827444,-88.623488,1861.0,
6559,IL,ILLINOIS,GALENA,42.418233,-90.419509,1835.0,
6560,IL,ILLINOIS,GALESBURG,40.952138,-90.369807,1841.0,
6561,IL,ILLINOIS,GALT,41.789444,-89.762222,,
6562,IL,ILLINOIS,GALVA,41.165627,-90.048093,1867.0,
6563,IL,ILLINOIS,GARDEN PRAIRIE,42.250983,-88.74367,,
6564,IL,ILLINOIS,GARDNER,41.179321,-88.296543,1869.0,
6565,IL,ILLINOIS,GAYS,39.479553,-88.524153,1905.0,
6566,IL,ILLINOIS,GEFF,38.441326,-88.414428,,
6567,IL,ILLINOIS,GENESEO,41.46881,-90.171127,1855.0,
6568,IL,ILLINOIS,GENEVA,41.886013,-88.310954,1867.0,
6569,IL,ILLINOIS,GENOA,42.09811,-88.690803,1876.0,
6570,IL,ILLINOIS,GEORGETOWN,39.97922,-87.63648,1869.0,
6571,IL,ILLINOIS,GERLAW,40.999519,-90.622765,,
6572,IL,ILLINOIS,GERMAN VALLEY,42.21761,-89.471151,,
6573,IL,ILLINOIS,GERMANTOWN,38.548677,-89.54134,1874.0,
6574,IL,ILLINOIS,GIBSON CITY,40.465932,-88.360873,,
6575,IL,ILLINOIS,GIFFORD,40.302755,-88.031705,1954.0,
6576,IL,ILLINOIS,GILBERTS,42.098377,-88.369089,1890.0,
6577,IL,ILLINOIS,GILLESPIE,39.136106,-89.818577,1859.0,
6578,IL,ILLINOIS,GILMAN,40.767987,-87.993336,1867.0,
6579,IL,ILLINOIS,GILSON,40.876525,-90.174663,,
6580,IL,ILLINOIS,GIRARD,39.447182,-89.780535,1855.0,
6581,IL,ILLINOIS,GLADSTONE,40.837682,-90.994078,1881.0,
6582,IL,ILLINOIS,GLASFORD,40.575976,-89.811326,1889.0,
6583,IL,ILLINOIS,GLEN CARBON,38.760871,-89.970583,,
6584,IL,ILLINOIS,GLEN ELLYN,41.866112,-88.064774,,
6585,IL,ILLINOIS,GLENARM,39.632713,-89.658144,,
6586,IL,ILLINOIS,GLENCOE,42.133339,-87.761486,1869.0,
6587,IL,ILLINOIS,GLENDALE HEIGHTS,41.920523,-88.079282,,
6588,IL,ILLINOIS,GLENVIEW,42.075785,-87.822299,1899.0,
6589,IL,ILLINOIS,GLENWOOD,41.546718,-87.612584,1903.0,
6590,IL,ILLINOIS,GODFREY,38.946035,-90.206024,1991.0,
6591,IL,ILLINOIS,GOLCONDA,37.349984,-88.555148,1845.0,
6592,IL,ILLINOIS,GOLDEN,40.120257,-91.029588,1873.0,
6593,IL,ILLINOIS,GOLDEN EAGLE,38.896138,-90.560199,,
6594,IL,ILLINOIS,GOLDEN GATE,38.364514,-88.207466,,
6595,IL,ILLINOIS,GOLF,42.058889,-87.7925,1928.0,
6596,IL,ILLINOIS,GOOD HOPE,40.574891,-90.632432,,
6597,IL,ILLINOIS,GOODFIELD,40.629722,-89.274722,1957.0,
6598,IL,ILLINOIS,GOODWINE,40.567222,-87.784444,,
6599,IL,ILLINOIS,GOREVILLE,37.574985,-88.965524,1900.0,
6600,IL,ILLINOIS,GORHAM,37.740611,-89.444031,1906.0,
6601,IL,ILLINOIS,GRAFTON,39.002134,-90.432335,1837.0,
6602,IL,ILLINOIS,GRAND CHAIN,37.251043,-89.008335,,
6603,IL,ILLINOIS,GRAND RIDGE,41.238621,-88.816836,,
6604,IL,ILLINOIS,GRAND TOWER,37.63222,-89.49986,,
6605,IL,ILLINOIS,GRANITE CITY,38.721572,-90.115822,,
6606,IL,ILLINOIS,GRANT PARK,41.247677,-87.647992,,
6607,IL,ILLINOIS,GRANTSBURG,37.39672,-88.770489,,
6608,IL,ILLINOIS,GRANVILLE,41.264212,-89.225029,1861.0,
6609,IL,ILLINOIS,GRAYMONT,40.90663,-88.760299,,
6610,IL,ILLINOIS,GRAYSLAKE,42.34848,-88.037789,1895.0,
6611,IL,ILLINOIS,GRAYVILLE,38.262707,-88.003539,1851.0,
6612,IL,ILLINOIS,GREAT LAKES,42.303173,-87.864192,,
6613,IL,ILLINOIS,GREEN VALLEY,40.41978,-89.654925,,
6614,IL,ILLINOIS,GREENFIELD,39.349058,-90.208851,1837.0,
6615,IL,ILLINOIS,GREENUP,39.239454,-88.144502,1855.0,
6616,IL,ILLINOIS,GREENVIEW,40.079859,-89.711606,1869.0,
6617,IL,ILLINOIS,GREENVILLE,38.893338,-89.405185,1855.0,
6618,IL,ILLINOIS,GRIDLEY,40.74387,-88.884044,1869.0,
6619,IL,ILLINOIS,GRIGGSVILLE,39.708378,-90.724891,1878.0,
6620,IL,ILLINOIS,GROVELAND,40.5925,-89.534444,,
6621,IL,ILLINOIS,GURNEE,42.366906,-87.945232,1928.0,
6622,IL,ILLINOIS,HAGARSTOWN,38.943333,-89.168333,,
6623,IL,ILLINOIS,HAMBURG,39.223488,-90.699546,1897.0,
6624,IL,ILLINOIS,HAMEL,38.878433,-89.872678,1955.0,
6625,IL,ILLINOIS,HAMILTON,40.439213,-91.344042,1859.0,
6626,IL,ILLINOIS,HAMMOND,39.79465,-88.579305,1890.0,
6627,IL,ILLINOIS,HAMPSHIRE,42.080748,-88.517033,1876.0,
6628,IL,ILLINOIS,HAMPTON,41.541805,-90.323037,1849.0,
6629,IL,ILLINOIS,HANNA CITY,40.679776,-89.795242,,
6630,IL,ILLINOIS,HANOVER,42.259405,-90.289707,1849.0,
6631,IL,ILLINOIS,HANOVER PARK,41.794444,-87.808333,,
6632,IL,ILLINOIS,HARDIN,39.154652,-90.624002,1880.0,
6633,IL,ILLINOIS,HARMON,41.697296,-89.569513,1900.0,
6634,IL,ILLINOIS,HARRISBURG,37.725661,-88.54404,1861.0,
6635,IL,ILLINOIS,HARRISTOWN,39.853889,-89.083889,1969.0,
6636,IL,ILLINOIS,HARTFORD,38.829852,-90.074533,1920.0,
6637,IL,ILLINOIS,HARTSBURG,40.245073,-89.451944,1886.0,
6638,IL,ILLINOIS,HARVARD,42.422727,-88.604812,1867.0,
6639,IL,ILLINOIS,HARVEL,39.371865,-89.53804,1873.0,
6640,IL,ILLINOIS,HARVEY,41.608536,-87.661115,1891.0,
6641,IL,ILLINOIS,HARWOOD HEIGHTS,41.9647,-87.8187,,
6642,IL,ILLINOIS,HAVANA,40.295995,-90.04952,1853.0,
6643,IL,ILLINOIS,HAZEL CREST,41.573803,-87.684885,,
6644,IL,ILLINOIS,HEBRON,42.464173,-88.417583,1895.0,
6645,IL,ILLINOIS,HECKER,38.281039,-89.983115,1895.0,
6646,IL,ILLINOIS,HENDERSON,41.025,-90.356111,1876.0,
6647,IL,ILLINOIS,HENNEPIN,41.235154,-89.321791,1839.0,
6648,IL,ILLINOIS,HENNING,40.305,-87.700833,1904.0,
6649,IL,ILLINOIS,HENRY,41.111543,-89.374328,1854.0,
6650,IL,ILLINOIS,HEROD,37.469731,-88.458062,,
6651,IL,ILLINOIS,HERRICK,39.224481,-88.981211,1890.0,
6652,IL,ILLINOIS,HERRIN,37.801884,-89.02316,1898.0,
6653,IL,ILLINOIS,HERSCHER,41.046441,-88.085801,1882.0,
6654,IL,ILLINOIS,HETTICK,39.375217,-90.067161,1892.0,
6655,IL,ILLINOIS,HEYWORTH,40.3307,-88.977608,1869.0,
6656,IL,ILLINOIS,HICKORY HILLS,41.726228,-87.828893,,
6657,IL,ILLINOIS,HIDALGO,39.122808,-88.139706,1900.0,
6658,IL,ILLINOIS,HIGHLAND,38.763086,-89.678894,1863.0,
6659,IL,ILLINOIS,HIGHLAND PARK,42.179446,-87.805894,,
6660,IL,ILLINOIS,HIGHWOOD,42.203549,-87.814068,1886.0,
6661,IL,ILLINOIS,HILLSBORO,39.149412,-89.488146,1855.0,
6662,IL,ILLINOIS,HILLSDALE,41.592896,-90.226255,1950.0,
6663,IL,ILLINOIS,HILLSIDE,41.872452,-87.901591,1905.0,
6664,IL,ILLINOIS,HILLVIEW,39.467373,-90.512837,1903.0,
6665,IL,ILLINOIS,HINCKLEY,41.769108,-88.644831,1877.0,
6666,IL,ILLINOIS,HINDSBORO,39.701799,-88.148611,1889.0,
6667,IL,ILLINOIS,HINES,41.862262,-87.835542,,
6668,IL,ILLINOIS,HINSDALE,41.7891,-87.940089,1873.0,
6669,IL,ILLINOIS,HOFFMAN,38.541389,-89.263611,1950.0,
6670,IL,ILLINOIS,HOFFMAN ESTATES,42.048052,-88.104696,,
6671,IL,ILLINOIS,HOLCOMB,42.064722,-89.095556,,
6672,IL,ILLINOIS,HOMER,40.034619,-87.962742,1872.0,
6673,IL,ILLINOIS,HOMER GLEN,41.6,-87.938056,,
6674,IL,ILLINOIS,HOMETOWN,41.73113,-87.731536,1953.0,
6675,IL,ILLINOIS,HOMEWOOD,41.555579,-87.661578,1893.0,
6676,IL,ILLINOIS,HOOPESTON,40.463873,-87.666229,1877.0,
6677,IL,ILLINOIS,HOOPPOLE,41.522222,-89.909722,1917.0,
6678,IL,ILLINOIS,HOPEDALE,40.427318,-89.421398,1872.0,
6679,IL,ILLINOIS,HOPKINS PARK,41.063333,-87.625,,
6680,IL,ILLINOIS,HOYLETON,38.445468,-89.306854,1881.0,
6681,IL,ILLINOIS,HUDSON,40.620485,-88.975931,1888.0,
6682,IL,ILLINOIS,HUEY,38.604444,-89.291111,1891.0,
6683,IL,ILLINOIS,HULL,39.718562,-91.233844,1892.0,
6684,IL,ILLINOIS,HUMBOLDT,39.60118,-88.314089,1878.0,
6685,IL,ILLINOIS,HUME,39.800882,-87.874659,1881.0,
6686,IL,ILLINOIS,HUNTLEY,42.175555,-88.426848,1872.0,
6687,IL,ILLINOIS,HUNTSVILLE,40.154396,-90.853136,,
6688,IL,ILLINOIS,HURST,37.833056,-89.142778,1905.0,
6689,IL,ILLINOIS,HUTSONVILLE,39.106357,-87.669455,1853.0,
6690,IL,ILLINOIS,ILLINOIS CITY,41.389236,-90.892507,,
6691,IL,ILLINOIS,ILLIOPOLIS,39.849929,-89.251319,1867.0,
6692,IL,ILLINOIS,INA,38.152743,-88.889362,1898.0,
6693,IL,ILLINOIS,INDIANOLA,39.926819,-87.73882,1882.0,
6694,IL,ILLINOIS,INDUSTRY,40.3256,-90.610524,1867.0,
6695,IL,ILLINOIS,INGLESIDE,42.363093,-88.158749,,
6696,IL,ILLINOIS,INGRAHAM,38.828446,-88.320374,,
6697,IL,ILLINOIS,IPAVA,40.359375,-90.296744,1853.0,
6698,IL,ILLINOIS,IROQUOIS,40.8275,-87.581944,1881.0,
6699,IL,ILLINOIS,IRVING,39.208903,-89.41043,1869.0,
6700,IL,ILLINOIS,IRVINGTON,38.439167,-89.162778,1881.0,
6701,IL,ILLINOIS,ISLAND LAKE,42.274186,-88.19263,,
6702,IL,ILLINOIS,ITASCA,41.971967,-88.020247,1890.0,
